number,progress,title,like,contents,answer,category,sday,eday,proponent
588127,청원종료,국가재난기본소득'의 지급방식이 잘 못 되었습니다,733,"말 그대로 국가가 재난에 처한 지금, 국민들에게 위로와 경제적안정을 위해 지급하는게 이 것 아닙니까?

왜 소득에 따라 누구는 받고 누구는 못받습니까?

소득이 어찌 생기나요?
새벽같이 출근하고 늦은밤에 귀가하여 자녀 얼굴 한 번 못보고 잠만자고 다시 출근하는 사람들이 번 그것이 소득이죠. 

남들보다 돈 더 많이 벌려고 남들보다 더 힘든일을, 더 많은 시간을 투자하여 번 소득인데 
왜 남들보다 일찍 퇴근하여 적은 소득을 취하는 국민들에게 우리의 세금을 나눠주는건지 이건 도무지 용납할 수 없습니다. 

노력의 댓가가 이렇게 무시되는 곳이 대한민국입니까?
저희 신랑은 7시에 출근하여 밤 9시에 퇴근하는 보험회사 종사자입니다. 
점심 굶어가며 실적위해 일합니다. 
저희 4살 아들은 아빠와 주말에만 만납니다. 

이렇게 힘들게 일하는데 연봉 좀 많다고 우리는 재난에 처한 사람들 아닙니까?
우리도 똑같이 사회적거리두기를 실천하며 마스크 쓰고 다니는 시민입니다. 
재난소득이면 전국민이 공평하게 똑같이 받아야지
이게 무슨 이런법이 다 있습니까?
우리도 재난에 처한 국민입니다.
차별하지말고 지급해주세요.",,정치개혁,2020-04-17,2020-05-17,naver
588128,청원종료,소상공인 긴급 경영 안전 지원금 사업장과 주민등록이 같지 않다고 지원대상에서 제외 되어 억울합니다.,442,"영세 자영업을 하고 있습니다..
코로나19로 인하여 하루하루가 고난의 연속입니다.

주민등록은 세종으로 되어있고 사업장은 대전입니다.

세종특별자치시: 사업장과 주민등록 모두 등록되어 있는 시민만 지원대상이 된다고 합니다.
대전 유성구:  사업장과 주민등록 모두 등록되어 있는 시민만 지원대상이 된다고 합니다.
지자체 모두 똑 같은 답변만 합니다.

주민등록과 사업장이 따로 되어 있는 국민은 세금도 안내고 사나요?
다 세금내고 사는 국민입니다.

주민등록과 사업장이 따로 있다는 이유로
지원대상에서 제외 된다고 하니 속상하고 억울합니다.
선거 할 때도 주민등록 거주지에서 합니다.
긴급 경영 안전 지원금 관할 거주지에서 받을 수 있도록 간곡히 요청 드리며 호소드립니다.",,보건복지,2020-04-17,2020-05-17,naver
588129,청원종료,군인 면회라도 풀어주세요..,538,"선거 매우 중요합니다. 어제오늘 뉴스는 코로나는 사라지고 뉴스의 전부를 선거가 차지하고 있습니다. 아들을 2월에 군대보내며 수료식에 잠시라도 얼굴을 볼 수 있을 줄 알았습니다. 아이는 혼자 훈련소로 후반기로 자대의 이동을 앞두고 있습니다. 그사이 아이는 혼자 적응을 못해 눈물도 흘렸고, 가족이 그리워 가슴 아파했고, 몸이 아파 힘들어도 했습니다. 그과정을 멀리서 보는 엄마인 저는 억장이 무너지는 것이 무엇인가를 알았고 속이 타는 것이 무엇인지를 배웠습니다. 외출, 면박, 휴가까지는 아니더라도 잠시라도 아이의 얼굴을 보고 만져보고 싶습니다. 직계 가족 면회한정이라도 허용 될 수 있기를 청합니다. 세상 어느 부모가 몸에 이상 있는데 아이를 만나러 갈 수 있을까요? 아이를 보지 못하는 부모님은 만나지 못할 것을 알면서도 몇시간을 꼬박 부대앞으로 내려가 서성이고 돌아섰습니다. 
이방법이 최선이라고 말하겠지만 부모로서 두려운것은 그로 인해 2차,3차의 사고가 나지 않을까 하는 것입니다.
군에 보낸 아들을 잠시라도 보고 싶어 하는 것이 질타 받을 일은 아니지 않을까요? 군대에 대한 대책도 한번 되짚어 주시기 바랍니다... 아들이 보고 싶습니다.. 단30분이라도 아들을 보고 싶습니다",,외교/통일/국방,2020-04-17,2020-05-17,naver
588130,청원종료,대학원생 최저연봉 인상 청원,411,"안녕하세요 저는 최상위권 대학에 재학 중인 학생입니다. 저는 대학원에 진학하여 우리나라의 과학 발전에 어느 정도 기여할 수 있는 연구원이 되고 싶습니다. 그런데 우리나라의 대학원생에 대한 처우나 급여는 상당히 부족하다는 생각이 듭니다. 이공계 병역 특례도 사라지고, 아무리 설카포 대학원이라 하더라도 최저 월급이 100만원이 되지 않는 곳이 매우 많습니다. 오죽하면 대학생들 사이에서 ""청소년이 잘못하면 가는 곳은 소년원, 대학생이 잘못하면 가는 곳은 대학원""이라는 말도 나오고, 요즘 코로나19 때문에 대학교 학부생들은 학교에 가지 않는데, 대학원생들은 학교에 머물고 있는 것에 대해 학교 커뮤니티에서는 ""대학원생은 사람이 아니라 물건이잖아~""라는 등의 우스갯소리들도 나옵니다.

사실 서울대, 카이스트, 포스텍을 비롯한 여러 상위권 대학의 이공계/자연계 대학원생들은 학부 졸업후 대기업에 입사하여 초봉 3000이상을 받으면서 생활할 수도 있었던 분들입니다. 또한, 설카포 대학원에 다니실 정도의 지식 수준이라면 의대에 진학하여 의사가 되는 과정을 충분히 택할 수도 있었던 분들입니다. 그런데도 왜 그분들은 대학원에 진학하여 물건 소리를 들으며 랩에 하루종일 상주하며 연구활동에만 매진하는 걸까요?? 그분들은 대기업 취직 또는 의사가 되는 방향을 택하기보다는 자신의 뜻과 꿈을 이루기 위해, 또 우리나라의 과학 발전을 위해 대학원 진학으로의 방향을 잡으신 분들입니다.

충분히 존경받으실만한 분들이고, 솔직히 이 분들과 교수님들보다 우리나라의 과학 발전을 위해 노력하시는 분들이 누가 있을까 싶습니다. 그런데 그들에 대한 대우는 한없이 모자랍니다. 박사학위를 취득하려면 30살이 넘어가는 경우가 대부분입니다. 20대 생활 전체를 최저 월급 100만원도 안되는 월급을 받으며 우리나라 과학 발전을 위해 몸소 애쓰시는 분들입니다. 과연 이분들이 받는 월급이 적당하다고 생각할 수 있을까요?? 사실 이분들 과외만 뛰셔도 시급 3~5만원씩 받으실 수 있는 분들입니다..

그래서 저는, 대한민국의 경제 상황 또는 물가, 임금 관련 상황을 잘 모르기는 하지만 적어도 제 생각엔 상위권 대학의 대학원생분들은, 의사 준비하시는 레지던트 분들, 9급 공무원분들보다는 많거나 비슷한 시급에 해당하는 급여를 받아야 한다고 생각합니다. 사실 방금 언급한 분들도 대단하신 분들이고 그분들의 월급도 결코 충분하거나 많다고 말할 수 없습니다. 사실은 레지던트 분들의 월급에 대해서도 급여인상에 대한 목소리를 내고 싶은 마음이 있습니다만, 저는 대학원생들의 처우에 대해 집중적으로 말씀드리는 중이기 때문에 우선적으로는 이에 대해서만 얘기하겠습니다. 그래서 저는, 앞서 말씀드린 설카포 대학원생분들이 받는 월급은 적어도 250만원은 되어야 한다고 주장합니다. 하루 8시간 1주일 5일 근무(주휴수당포함)*4주라고 치면 대략 시급 13000원에 해당하는 시급입니다. 알아본 결과 레지던트의 시급이 대략 11000원 정도 되고, 9급 공무원 1호봉의 월급은 대략164만원(수당까지 치면 적어도 1.5배, 246만원은 되겠죠)이라고 합니다.

제가 말씀드리는 부분이 터무니없다고 생각하시는 분들도 많을 것이고, 제 생각에 공감하시는 분들도 계실거라 생각합니다만, 실제로 대학원생분들과 밀접하게 소식을 듣거나 그분들에 대한 부분을 많이 아시는분들은 제 청원에 공감 많이 하실 수 있을 거라 생각합니다.

사실 우리나라는 과학 발전에 대한 국가적 지원이 매우 모자라는 편입니다. 특히 생명과학 분야, 항공우주분야 등등에서는 무조건 유학이 답이다 라는 말이 나올 정도로 우리나라에서 자연과학이나 특수공학에 대한 지원은 정말 부족합니다. 오로지 기계공학, 전기전자공학, 컴퓨터공학 등의 산업과 밀접한 관련이 있는 분야에만, 그것도 '기업체'를 위주로 지원하고 있습니다. 정치인분들도 과학 발전에 대한 지원을 공약으로 말씀하시는 분들도 많지만, 실질적으로 이뤄진 것이 많지는 않다고 생각합니다.

과학 발전은 정말 중요합니다. 우리나라가 비약적인 산업적 성장을 이루어오다가 현대에 주춤한 상태를 보이는 이유는 자연과학, 특수공학 등 기초 과학분야에 대한 지원이 부족하고 이 부분들에 대한 일궈놓은 것들이 매우 부족하기 때문입니다. 우리나라의 과학 발전을 위해서라면 제 청원의 내용이 결코 터무니없지 않는 내용일 것이고, 언젠가는 꼭 화두에 오를만한 얘기라고 생각하며 꼭 개선되어야 하는 문제가 아니었나 싶습니다. 최저시급도 계속 인상되고 있는 판국에, 이 정도 요구/주장은 충분히 설득력 있고 할만한 말이라고 생각합니다. 이것으로 청원 마치겠습니다.",,미래,2020-04-17,2020-05-17,naver
588131,청원종료,"코로나19로 인한 가족돌봄휴가,가족돌봄휴직,육아휴직 신청시 사업주 거부불가사유 등 제도개정촉구!",143,"저는 만 8세이하 자녀를 둔 근로자입니다. 
현재 코로나19로 인한 유치원 무기한 휴원 및 초,중,고 온라인개학으로 맞벌이 근로자 및 한부모 근로자분들께서 휴직을 신청하기도 하지만 근로자가 휴가, 휴직을 신청했을때 사업장에서 거부하는 경우가 많이 발생되고 있습니다.  
그리고 눈치보여 휴가를 쓰지 못하는 분위기의 회사도 많고 부당하게 휴가나 휴직을 거부당해도 구제신청하는 일이 쉽지 않습니다. 휴직을 신청 원하는 분들이 많은 시기로 저와 같은 많은 워킹맘, 대디분들이 휴가나 휴직거부로 인해 고통 받고 있으므로 현 문제점들을 개선 시키기 위해서 휴직제도 개선이 필요하다고 생각되어 글을 작성합니다. 

지금 코로나19로 휴원과 개학이 반복적으로 연장된 상황에서 법적으로 정해진 신청일을 준수하여 신청하기 어려움을 인지하시어 휴가,휴직일 30일 이전에 신청해야한다는 휴직 신청일 조건을 일시적으로라도 개선되어야 한다고 생각합니다. 더불어 휴가나 휴직을 허용해주어 쓰고 있는중에 휴원과 개학이 연기된 근로자들을 위해서 연장 신청기준일도 30일전은 불합리한 신청 기준조건이라고 생각이 됩니다. 

가족돌봄휴가나 휴직을 사업장에서 허용해서 사용한후에 추가신청할 경우에 발생되는 문제는 또 있습니다. 
현행 법상 육아휴직을 사용할수 있는 조건에 해당되는 계속근로기간이 180일이상되는 법 조항이 있는데요,
먼저 사용한 돌봄휴가나 돌봄휴직기간을 회사에 따라서 취업규칙에서 계속근로기간으로 보지 않을수 있다는 항목이 있어서 근로한기간이 180일이 지났음에도 불구하고 계속근로기간이180일이 되지 않는걸로 간주해 사업주가 정당히 거부할수 있는 항목으로 보여집니다.  

이러한 부분과 더불어 휴직거부시 사업장에 부과되는 패널티금액이 적어서 거부사유에 해당되지 않아도 거부하는 상황이 발생될수 있습니다. 그래서 하기와 같이 법 개정 요청 드립니다. 

1. 가족돌봄 휴가, 휴직, 육아휴직 신청요청일을 코로나로 인한 사유에 한해서 예외조항을 두어 30일 이전에 국한하지 않고 증빙서류제출시 즉각 휴가 허용될수있도록 법 개정 요청 드립니다. 

2. 가족돌봄휴가, 휴직, 육아휴직 신청 근로자의 계속근로일에 종전에 사용한 휴직일을 기산하지 않는 것으로 제도 개정해주시길 요청 드립니다. 

3. 사업주가 휴가 및 휴직 거부사유가 없는데도 거부한 경우에 패널티 강화를 하거나 휴직허용시 사업장에 기존보다 유리한 지원금 지급이나 세금감면혜택 등과 같은 정책개선을 통해 사업주가 적극적으로 근로자의 휴직을 수용을 할수 있도록 개정 요청드립니다. 

이상 원래 돌봄휴가, 돌봄휴직 및 육아휴직제도 개설 취지에 맞게 법개정 및 예외조항추가 및 수정등 조속한 해결 촉구합니다. 

코로나가 빨리 진정되어 코로나 이전의  일상생활로 돌아가고싶습니다. ㅠㅠ 
마지막으로 부족하게 작성한 제 청원글을 읽어주신 분들께 감사 말씀 드립니다.",,육아/교육,2020-04-17,2020-05-17,naver
588132,청원종료,경상북도 *******센터.,856,"경상북도에서 운영하는 사업소인 *******센터(이하 센터)에서 근무하는 종사자 39명의 생존권을 잃어버릴 상황입니다. 

현재 센터는 2020년 5월1일 부로 민간위탁이 결정되어 
이에 수탁업체와 인수인계 과정에 있습니다.

앞서, 해당 공무원들은 민간위탁 공고 및 위탁에 대한 협의는 
종사자들과 한마디 상의없이 일방적인 진행이었으며
위탁 후 종사자들의 신분과 처우,근무형태,환경,급여
어느 한부분이라도 언급한적이 없었고
민간위탁이 결정된 순간에서야 고용승계는 100%로 진행될것이라는
통보만 있었습니다.
하지만 인수인계가 진행되고있는 지금.
수탁업체에서는 최대 20%가 줄어든 임금을 제시하였고
고용승계도 통보받은 내용과 달리 80%만 진행하겠다는 의사를 표명하였습니다.

이곳 센터에서 10년이상 근무해온 상당수의 종사자들은 
겨우 최저임금을 넘어선지 그리 오래되지않았습니다.
여기서 다시 20%의 임금을 삭감하겠다는것.
그리고 그마저도 근무할수 없게될 20%종사자에 포함될수 있다는 불안감과 이런 부당한 처우를 더이상 저희 39명의 종사자들은 받아들일수 없게되어
한마음으로 뜻을 모아 청와대에 도움을 요청드립니다.

민간위탁이 되어야만했던 명확한 이유, 센터 공무원들의 시설운영에 있어서 문제는 없었는지, 있었다면 어떤문제가 있었는지, 혹은 도청에서의 어떤 압력이 있었는지,
수탁기관 선정에 부조리는 없었는지,
수탁기관은 충분한 자격과 능력이 있는지,
지역사회의 복지서비스와 노인요양시설이 정부와 지자체에서 
모범이되고 앞장서서 이끌어도 부족할 형국에 오히려 민간위탁이 되어 정리되고있는 지금 상황을 이해할수가 없습니다.
이 모든것을 상세히 파헤쳐 주시기바라며,
저희들의 고용불안과 부당한 처우를 
해소해주시기를 간곡히 청원합니다.

 [본 게시물의 일부 내용이 국민 청원 요건에 위배되어 관리자에 의해 수정되었습니다]",,일자리,2020-04-17,2020-05-17,kakao
588133,청원종료,"25일 기사시험을 강행하려는 큐넷, 고용노동부 멈추세요.",1344,"안녕하세요. 코로나19로 힘쓰고 계신 모든 분들께 감사의 말씀 먼저 올립니다. 

다음주 25일 토요일에 기사1회차 필기시험이 예정 되어있습니다. 당초 3월 말에서 4월 말로 연기 된 것입니다. 현재까지 큐넷 담당자의 말은 시험을 강행하겠다고 하여 글을 올립니다.

시험을 치루면 안되는 사유 입니다.

1. 정부의 사회적 거리두기연장
 4월 19일까지 였던 <사회적 거리두기>가 5월3일 까지로 연장 되었습니다. 아직 생활방역을 하기에는 무리가 있어 5월 달로 연장 되었는데 전국 30만명이 시험을 본다는것은 정부의 지침과는 맞지 않습니다.

2. 좁은 공간에서 밀착된 접촉
 필기시험을 봐본 당사자로써 이야기를 하겠습니다. 보통 전국의 중.고등.대학교에서 시험을 치룹니다. 일렬로 앉아 시험을 치루죠. 고사장에는 적게는 20명에서 많게는 40명가량 들어갑니다. 문을 열거 닫고 책상 의자를 함께 쓰며 실제 고사장안에서 많은 학생들,감독관들의 접촉이 이루어집니다. 

3. 같은 주관의 두마디
오늘 큐넷에 그올라온 공지에 따르면 5월에 예정되어있는 새무사 시험은 연기되었습니다. 또한 기능사 시험는 취소 되었습니다. 그런데 당장 다음주 시험은 강행이라니요. 아다르고 어다른 막장입니다.. 세무사보다 기사시험의 인원이 훨씬 많다는건 아실텐데요.

4. 장소를 빌려준 학교
 아직 모든 학교가 개학,개강을 하지 않은 시점입니다. 학교 측에 입장에서 생각해보면 시험장소를 빌려주고, 그것에서 코로나가 나올경우 머리가 지끈거립니다. 해당 학교는 또한번 개학/개강을 미뤄야하며, 방역을 실시 하겠죠. 현재 시험이 코앞인데 학교 측에서 시험장소 대관을 거절하여 시험장소가 2시간 거리인 곳으로 바뀐 분들도 수두룩 합니다. 

5. 방역
기사시험은 오전에 기사, 오후에 산업기사 로 시험을 치룹니다. 오전 9시 - 12시 , 오후 1시30분 - 4시30분 으로 오후 ,오전이 한시간정도의 텀이있습니다. 큐넷이 그러더군요 방.역.지.침을 잘 준수하여 강행하겠다고요ㅋ 한시간안에 학교전체 방역이 될 수 있다고 생각하시나요? 집앞 가게 방역만봐도 한시간은 손톱때만도 못한 시간입니다. 사람들을 바보로 아는 것도 아니고 말도 안되는 소리를 하고있어서 화가 납니다.

6. 시험전 발열 체크
 1년에 3번의 시험이 있는 만큼 누군가에게는 굉장히 중요한 시험입니다. 오랜 기간 노력한 시간들이죠. 만약 시험을 강행한다면 증상있는 사람들은 보러 안올까요? 제가 이 상황이라도 보러 갈 것 같습니다. 놓치고 싶지 않으니까요. 증상이 있는데 헤열제를 먹고 오는 사람이 단 한명도 없을 까요? 전 아니라고 봅니다. 

7. 수험생들의 불안함
 어떤 시험에서는 운동장에서 시험을 봤죠. 하지만 대규모 시험은 기사시험은 운동장에서 보지도 못합니다. 보통 한 학교에서 300명-6,700명가량 보기 때문이죠. 또한 시험이 끝나면 우르르 쏟아져나와 근처 대중교통은 마비가 됩니다. 버스,지하철을 타려는 사람들로 인해 인산인해가 되버리죠. 이 사람들을 한명한명 다 집으로 대려다 줄꺼 아니면 멈추세요.

8. 큐넷,고용노동부의 심보
 현재 많은 수험생들이 큐넷으로 문의를 많이 하고, 많은 기사들에 댓글로라도 뭠춰달라는 말을 많이 합니다. 시간이지나면서 큐넷에서 강행,연기 어떠한 공지라도 나오길 바란다는 글도 많습니다. 하지만 큐넷은 어떤 입장도 내놓지 않고있습니다. 기사시험이 취업과 연관되어 있어 중요하다고요.. 네 모든 공무원,대기업,공사 시험이 5월 이후로 밀렸죠. 뜬 소문으로는 돈때문이라는 말도 있던데 이정도라면 돈 때문이 맞는것 같네요. 말 같지도 않는 이유로 강행을 하려는거 보면. 저번주에 기술사시험은 강행한다고 엄포를 두고 3일 전에 취소했습니다. 이정도면 사람 가지고 노는 거 아닌가요..

8. 시험 후 코로나 확진자 발생시
현재 코로나 확진자가 많이 줄었습니다.  이 시험을 치룬뒤 확진자가 발생하면 누가 책임지나요? 큐넷과 고용노동부가 이미 망가진 폐를 다시 주나요? 책임지나요? 그거 아니지 않습니까? 


물론 시험을 준비한 시간,노력 모두 중요합니다. 하지만 그 무엇보다 건강이 최우선입니다. 코로나가 종식 되려는 이 시점에서 대규모 시험을 강행하려는 큐넷과 고용노동부가 정신을 차렸으면 이번년도 잘 마무리 될 것 같습니다.",,안전/환경,2020-04-17,2020-05-17,naver
588134,청원종료,5월 8일 어버이날 법정공휴일로 지정해주세요,928,5월 8일 어버이날 법정공휴일로 지정해주세요,,성장동력,2020-04-17,2020-05-17,naver
588135,청원종료,영유아에게만 지원되는  돌봄수당(1인 40만원)을  고학년(초3학년~고등학생)을  키우는  가정에도  공평하게  지원해주세요..,4231,"코로나 바이러스로 인하여 온 나라가 어수선하고 힘든 상황입니다.

힘든 상황에 영,유아(0세 ~ 만7세)를 키우는 가정에는 돌봄수당, 양육수당, 아동수당 등 각종 수당을 지급해주고 있습니다.

특히 돌봄수당은 1인당 40만원씩으로 자녀가 2명인 가정은 80만원 입니다.

재난지원금까지 받는다면 큰 금액이 지원되는 것이지요.

돌봄수당을 영유아에게 지원해주는 것에 반대하는 것이 아닙니다.

지금은 모두가 힘든 시기인데

왜 영유아가 있는 가정에만 돌봄수당을 지급을 하고

초등 3학년부터 고등학생이 있는 가정에는 어떠한 지원도 없는지 알고 싶습니다. 

돌봄수당은 코로나로 인하여 일시적으로 지원되는 금액으로 저출산 정책과도 거리가 멉니다.

영유아보다 초, 중, 고등학생들이   많이 먹고,   많이 쓰고,  많은 돈이 들어갑니다. 

너무 불공평 하다고 생각합니다.

맞벌이 하며 양쪽에서 세금 꼬박꼬박 냈는데 혜택은 하나도 없습니다.

맞벌이라서 아이들끼리 집에 있으면서 해놓은 밥도 잘 못차려 먹고 있어 시켜주고, 사먹고 있는 상황이라서 마음아픈데

코로나로 인해 학교가 휴교라 집에서 간식부터 하루 세끼를 다 집에서 해결하다보니 부식비가 많이 지출되고 있습니다.

영유아들에게 지출되는 금액보다 초, 중, 고등학생 청소년 아이들에게 지출되는 금액이 더 크다는 것을 알고

자녀를 키우는 가정에는 차별 없이 똑같이 지원해 주시기를 바랍니다.",,보건복지,2020-04-17,2020-05-17,naver
588136,청원종료,n번방 가해자 처벌과 일간베스트와 디시인사이드 폐쇄를 해주세요.,3596,"n번방 사건으로 인해 피해자들의 정신건강상태가 위태로운 수준에 이르게 되었습니다. 가해자들에 대한 강력 처벌을 제대로 내려주지 않고 대충 판결하여 넘겨내는 행위를 하게 되면 범죄자들이 한국 법에 대해 우습게 보면서 여러 범죄사건이 일어나게 될겁니다. 부디 이번 사건의 가해자들을 강력 처벌하여 모든 범죄자들이 두려움을 떨도록 만들어주십시오.

그다음은 일간베스트와 디시인사이드에 대한 폐쇄에 대한 얘기를 하겠습니다. n번방과 연관 있을 정도로 누구나 가입하거나 가입없이 글을 올릴 수 있다는 점과 범죄악용되기 쉬운곳, 도를 넘는 피해자에 대한 비하, 각종 혐오감을 불러일으키는 혐오드립같은 혐오콘텐츠를 생산하여 전 인터넷에 퍼뜨리는 행위등을 하고 있는데다 서로 큰 인연을 가졌고 여러 사건들이 많은 사이트들이라 일간베스트와 디시인사이드를 폐쇄를 해야합니다. 

사이트 폐쇄를 하는건 자유에 대한 침해가 될 수 있다고 우려가 있다고 온갖 악플과 피해자들과 사회적 약자들에 대한 조롱과 희화화, 여러 혐오 콘텐츠를 생산하여 모든 인터넷에 퍼뜨려 쾌감을 얻는 행위등 여러 반사회적인 행위 자체가 표현의 자유로 보기가 힘듭니다. 소라넷과 메갈리아 폐쇄한 사례를 보면 알 수 있듯이 이러한 반사회적인 행위를 일삼는 있는 집단에 대해 결코 용납할수 없기 때문에 폐쇄를 내리는게 맞다고 생각합니다. 따로따로 해서 자기네끼리 얘기하도록 내버려두는건 이제 옛날말입니다. 저런 주장을 하기엔 오히려 규모가 점점 커지는 과정에서 에펨코리아, 개드립등 모든 인터넷으로 확장하여 온갖 피해을 끼치고 사회를 혼란스럽게 만들어내는 일을 벌이고 있습니다. 마치 범죄집단을 내버리니까 규모가 더욱 커져 피해를 일으키는 것처럼 말입니다. 아무리 그렇다고 폐쇄를 하면 다시 흩어지다가 다른 곳으로 옮겨 다시 일으킨다해도 역시 내버려둔 상태에서도 악성종양처럼 다른 곳으로 옮겨 심각할 정도로 피폐하게 상황을 만들어내고 있으니, 다른 곳으로 옮기거나 다시 일으키지 못하는 조치를 만들어가면서 폐쇄한 다음 흩어지게 만들어내는게 효율적이기에 표현의 자유를 허물게 만드는 일간베스트와 디시인사이드, 일간베스트/디시인사이드 악플러의 다른 터전인 에펨코라아와 개드립을 폐쇄시켜야합니다.",,인권/성평등,2020-04-17,2020-05-17,naver
588137,청원종료,허위신고 와 협박성 글에 지쳐 있는 만14세 여중생,2709,"허위신고 와 협박성 글에 지쳐 있는 만14세 여중생
1. 112 및 119 허위신고 범인을 꼭 잡아주십시요
  - 2020 . 02 . 03 새벽12시1분 : 112 , 119 (자살허위로 출동)
  - 2020 . 02 . 04 오후09시11분: 119 (자살허위로 출동)
  - 2020 . 02 . 04 오후11시31분: 112 , 같은날 저녁7시 신고가 들어왔다가 취소됨.
  - 2020 . 02 . 05 오전10시42분 : 119 (자살허위로 출동)
  - 2020 . 02 . 05 오전10시42분 : 119 (자살허위로 출동)
  - 2020 . 04 . 15 오후10시37분 : 112 (감금폭행으로 출동)
2. 카카오톡으로 가족 및 회사분들과 그리고 친척들  심지어 할머니에게 까지
  이 내용의 카톡전송
  - 2020.03.18. 오후4시54분경부터 배포시작
    *.내용
     - **같은 **** *** 임신축하 ***로 **가 *만들어가 물에 타먹는다 ㅋㅋㅋㅋ
       *** *** *** **** ** *** ㅋㅋㅋㅋ , * **** *** ****?
       ㅋㅋㅋㅋㅋㅋㅋㅋ , *** *** ** **** **** **** ㅋㅋㅋㅋ
      ** **** *** * *** ** * * ***ㅋㅋ
- 악의적인 생각으로 저희가족 및 직장동료 및 친척분 까지 계속 당해야 합니까. 
3. 새벽에 모르는 사람이 우리집 현관문 비번을 열고 들어왔습니다
  2020 년 04 월 06 일 새벽 01시05분에 아파트 현관문 열고 들어왔습니다
  첨 보는 남자가 우리 딸을 위험에서 구해주러 왔다고 말을 합니다
  112에 신고를 하여 어떻게 비밀번호를 알고 들어 왔냐고 하니 SNS 쳇팅방에서 
  비밀번호를 받았다고 합니다. 이건 범죄 입니다.
  SNS로 저희딸 성인사이트에 사진을 올렸다는 협박성 글도 올라옵니다.
  글을 올리는 이유는 여중생(만14세)이 혼자 감당하게엔 너무나도 가혹한거 같아서입니다.

4. 해당 경찰서에 신고도 했습니다. 그런데 시간만 흘러 갑니다.
   어떻게 하면 범인을 잡을 수 있을까요?
   하루하루가 지옥 같은 날 들 속에서 가족들도 하나 둘 지쳐 갑니다. 
   누군가는 당하는 일 ,뭐 설마 그런 일이 있을 수가 있나? 다들 의문을 가집니다.
그런데 당하면 정말 미칩니다. 제발 내 가족에게 일어난 일이라고 생각하시고 꼭꼭 범인을 잡아 주세요. 이처럼 사이버 폭력에 고통 받는 분들이 저희 뿐 만이 아닐 거라고 생각합니다.
이 사람은 지금 잡지 않으면 피해자는 계속 늘어날 겁니다. 왜냐구요 사이버 범죄를 저질러 놓고 경찰도 범인은 못 잡는 다면 그 사람은 학습 효과로 계속 저지를 겁니다. 
학교폭력보다 더 심한 것이 사이버 폭력인데 이건 폭력 단계를 넘어서 테러 수준입니다. 이런데도 왜 범인을 못 잡는 걸까요? 정말 궁금합니다.  지방이라서 사이버 전문가가 없어서 
일까요? 그렇다면 그쪽으로 뛰어난 전문가의 자문을 얻어서라도 아니면 기술적 자문을 받아서라도 범인을 잡아야 하지 않을까요? 
N번방  사건도 해결하는 것을 보고 용기를 내어 글을 올려 봅니다.

제2의 N번방처럼 괴롭힘을 어디선가 지켜보며 공유하고 놀이로 생각 하는 동안 만14세 여중생은
하루 하루를 또 어떤 괴롭힘과 굴욕을 견뎌내고 살아야 할지 막막합니다.
매일매일 이렇게 고통 받는 가족들을 이 지옥에서 하루 빨리 벗어나게 
도와 주세요 . 제발 제발 부탁합니다.

 [본 게시물의 일부 내용이 국민 청원 요건에 위배되어 관리자에 의해 수정되었습니다]",,인권/성평등,2020-04-17,2020-05-17,kakao
588138,청원종료,내가 누구를 지지했는지 권리입니다 투표 실명제 해주세요,1320,"내가 누구를 지지했는지 그것은 나의 권리입니다.
내게 투표할 의무만 있고 왜 권리는 없습니까?
투표는 그 원리에서부터 시작하고 증명이되야 부정선거 의혹 투표거부가 사라집니다.
그동안 의무만 있고 권리를 존중받지 못하는 투표
내가 지지한 사람 이 세상 사람들이 다 알 수 있게 투명하게 공개되야 합니다.
여러분 동참해주십시요.",,정치개혁,2020-04-17,2020-05-17,kakao
